series_cn,quality_grade_cn,quality_grade_en,fabric_code,fabric_name_cn,fabric_name_en,composition_cn,composition_en,width_cn,width_en,weight_cn,weight_en,color_codes,price_adjustment_cn,bulk_price_rmb_per_kg,net_price_rmb_per_kg,net_price_rmb_per_meter,cutting_price_rmb_per_meter,quantification_m_per_kg,quantification_en,tube_kg,empty_allowance_kg,tube_plus_allowance_kg_per_roll,tube_allowance_status,reference_roll_weight_kg,reference_roll_weight_en,remarks_cn,remarks_en,default_bulk_price_rmb_per_kg,default_net_price_rmb_per_kg,default_net_price_rmb_per_meter
天丝羊毛系列,一等品,First Grade,6370,美利奴天丝羊毛,Merino Tencel Wool,64.5%莱赛尔 27.7%绵羊毛 7.8%氨纶,64.5% Lyocell 27.7% Sheep Wool 7.8% Spandex,150CM±5CM,150 cm ± 5 cm,140±5%,140 gsm ± 5%,"2#,23#,26#",+3元,172.4,175.8,35.4,43.5,4.76,4.76 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,172.4,36.2
天丝羊毛系列,合格品,Qualified Grade,6371,美利奴天丝羊毛,Merino Tencel Wool,70%莱赛尔 30%绵羊毛,70% Lyocell 30% Sheep Wool,160CM±5CM,160 cm ± 5 cm,180±5%,180 gsm ± 5%,21#,+2元,160.9,167.8,48.4,54.4,3.47,3.47 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,158.7,165.5,47.7
天丝羊毛系列,合格品,Qualified Grade,6371,美利奴天丝羊毛,Merino Tencel Wool,70%莱赛尔 30%绵羊毛,70% Lyocell 30% Sheep Wool,160CM±5CM,160 cm ± 5 cm,180±5%,180 gsm ± 5%,46076.0005,+3元,162.0,168.9,48.7,54.4,3.47,3.47 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),158.7,165.5,47.7
天丝羊毛系列,一等品,First Grade,6371,美利奴天丝羊毛,Merino Tencel Wool,70%莱赛尔 30%绵羊毛,70% Lyocell 30% Sheep Wool,160CM±5CM,160 cm ± 5 cm,180±5%,180 gsm ± 5%,21#,+2元,160.9,167.8,48.4,54.4,3.47,3.47 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,,,
天丝羊毛系列,一等品,First Grade,6371,美利奴天丝羊毛,Merino Tencel Wool,70%莱赛尔 30%绵羊毛,70% Lyocell 30% Sheep Wool,160CM±5CM,160 cm ± 5 cm,180±5%,180 gsm ± 5%,"2#,23#,26#",+3元,162.0,168.9,48.7,54.4,3.47,3.47 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
天丝羊毛系列,合格品,Qualified Grade,6380,精纺澳毛,Worsted Australian Wool,50%莱赛尔 50%绵羊毛,50% Lyocell 50% Sheep Wool,160CM±5CM,160 cm ± 5 cm,150±5%,150 gsm ± 5%,2#,+3元,281.5,293.7,70.4,76.1,4.17,4.17 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),278.3,290.3,69.7
天丝羊毛系列,一等品,First Grade,6380,精纺澳毛,Worsted Australian Wool,50%莱赛尔 50%绵羊毛,50% Lyocell 50% Sheep Wool,160CM±5CM,160 cm ± 5 cm,150±5%,150 gsm ± 5%,2#,+3元,281.5,293.7,70.4,76.1,4.17,4.17 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
天丝羊毛系列,合格品,Qualified Grade,6381,云感澳毛,Cloud Touch Australian Wool,43%腈纶 29.5%莱赛尔 20.5%绵羊毛 7%氨纶,43% Acrylic 29.5% Lyocell 20.5% Sheep Wool 7% Spandex,160CM±5CM,160 cm ± 5 cm,210±5%,210 gsm ± 5%,2#,+2元,89.0,90.7,30.5,32.8,3.37,3.37 m/kg,1.0,0.0,1.0,ok,21.0,21 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
天丝羊毛系列,合格品,Qualified Grade,6385,天丝羊毛1*1,Tencel Wool 1x1 Rib,66.9%莱赛尔 28.6%绵羊毛 4.5%氨纶,66.9% Lyocell 28.6% Sheep Wool 4.5% Spandex,150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,13#,+2元,160.9,167.8,37.8,48.9,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,158.7,165.5,37.3
天丝羊毛系列,合格品,Qualified Grade,6385,天丝羊毛1*1,Tencel Wool 1x1 Rib,66.9%莱赛尔 28.6%绵羊毛 4.5%氨纶,66.9% Lyocell 28.6% Sheep Wool 4.5% Spandex,150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,"2#,14#",+3元,162.0,168.9,38.0,48.9,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),158.7,165.5,37.3
天丝羊毛系列,一等品,First Grade,6385,天丝羊毛1*1,Tencel Wool 1x1 Rib,66.9%莱赛尔 28.6%绵羊毛 4.5%氨纶,66.9% Lyocell 28.6% Sheep Wool 4.5% Spandex,150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,13#,+2元,172.4,174.7,37.8,48.9,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,172.4,38.8
天丝羊毛系列,一等品,First Grade,6385,天丝羊毛1*1,Tencel Wool 1x1 Rib,66.9%莱赛尔 28.6%绵羊毛 4.5%氨纶,66.9% Lyocell 28.6% Sheep Wool 4.5% Spandex,150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,"2#,14#",+3元,172.4,175.8,38.0,48.9,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,172.4,38.8
天丝羊毛系列,合格品,Qualified Grade,6512,云莱,Yunlai Fabric,91.5%莱赛尔 8.5%氨纶,91.5% Lyocell 8.5% Spandex,160CM±5CM,160 cm ± 5 cm,220±5%,220 gsm ± 5%,34#,+2元,59.8,62.3,22.0,32.6,2.84,2.84 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,57.6,60.1,21.2
天丝羊毛系列,合格品,Qualified Grade,6512,云莱,Yunlai Fabric,91.5%莱赛尔 8.5%氨纶,91.5% Lyocell 8.5% Spandex,160CM±5CM,160 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,3#,13#,33#,35#,36#,37#,38#,43#",+3元,60.9,63.5,22.4,32.6,2.84,2.84 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),57.6,60.1,21.2
天丝羊毛系列,合格品,Qualified Grade,6512,云莱,Yunlai Fabric,91.5%莱赛尔 8.5%氨纶,91.5% Lyocell 8.5% Spandex,160CM±5CM,160 cm ± 5 cm,220±5%,220 gsm ± 5%,39#,+6元,64.1,66.8,23.6,32.6,2.84,2.84 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,57.6,60.1,21.2
天丝羊毛系列,一等品,First Grade,6512,云莱,Yunlai Fabric,91.5%莱赛尔 8.5%氨纶,91.5% Lyocell 8.5% Spandex,160CM±5CM,160 cm ± 5 cm,220±5%,220 gsm ± 5%,34#,+2元,66.8,69.1,22.0,32.6,2.84,2.84 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,66.8,23.6
天丝羊毛系列,一等品,First Grade,6512,云莱,Yunlai Fabric,91.5%莱赛尔 8.5%氨纶,91.5% Lyocell 8.5% Spandex,160CM±5CM,160 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,3#,13#,33#,35#,36#,37#,38#,43#",+3元,66.8,70.3,22.4,32.6,2.84,2.84 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,66.8,23.6
天丝羊毛系列,一等品,First Grade,6512,云莱,Yunlai Fabric,91.5%莱赛尔 8.5%氨纶,91.5% Lyocell 8.5% Spandex,160CM±5CM,160 cm ± 5 cm,220±5%,220 gsm ± 5%,39#,+6元,66.8,73.7,23.6,32.6,2.84,2.84 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,66.8,23.6
天丝羊毛系列,合格品,Qualified Grade,6539,雪花新棉,Snowflake New Cotton,"17,16:51.8%棉 38.9%聚酯纤维 9.3%粘纤/基础:55%棉 45%聚酯纤维","17,16:51.8% Cotton 38.9% Polyester 9.3% Viscose / 基础:55% Cotton 45% Polyester",160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,"2#,3#,9#,10#,16#,17#",+3元,68.5,71.4,16.0,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),65.2,68.0,15.2
天丝羊毛系列,一等品,First Grade,6539,雪花新棉,Snowflake New Cotton,"17,16:51.8%棉 38.9%聚酯纤维 9.3%粘纤/基础:55%棉 45%聚酯纤维","17,16:51.8% Cotton 38.9% Polyester 9.3% Viscose / 基础:55% Cotton 45% Polyester",160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,"2#,3#,9#,10#,16#,17#",+3元,74.8,78.3,16.0,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,74.8,16.7
天丝羊毛系列,合格品,Qualified Grade,6552,阿尔巴斯羊绒,Albas Cashmere,42.4%莫代尔 42.4%腈纶 5.8%氨纶 4.7%羊绒 4.7%绵羊毛,42.4% Modal 42.4% Acrylic 5.8% Spandex 4.7% Cashmere 4.7% Sheep Wool,155CM±5CM,155 cm ± 5 cm,250±5%,250 gsm ± 5%,"16#,17#,19#,21#,22#,23#,24#",+2元,160.9,167.8,65.0,70.7,2.58,2.58 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（16#）,Stock fabric only/Reactive Black(16#),158.7,165.5,64.1
天丝羊毛系列,合格品,Qualified Grade,6552,阿尔巴斯羊绒,Albas Cashmere,42.4%莫代尔 42.4%腈纶 5.8%氨纶 4.7%羊绒 4.7%绵羊毛,42.4% Modal 42.4% Acrylic 5.8% Spandex 4.7% Cashmere 4.7% Sheep Wool,155CM±5CM,155 cm ± 5 cm,250±5%,250 gsm ± 5%,"2#,13#,15#,18#,20#",+3元,162.0,168.9,65.4,70.7,2.58,2.58 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),158.7,165.5,64.1
天丝羊毛系列,合格品,Qualified Grade,6561,天丝羊毛,Tencel Wool,81.7%莱赛尔 14.4%绵羊毛 3.9%氨纶,81.7% Lyocell 14.4% Sheep Wool 3.9% Spandex,150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"9#,10#,11#,12#,13#,14#,17#,21#,22#,23#,24#,25#,26#,27#,29#,30#,31#,36#,38#,40#",+2元,117.4,122.5,36.7,43.5,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,115.2,120.2,36.1
天丝羊毛系列,合格品,Qualified Grade,6561,天丝羊毛,Tencel Wool,81.7%莱赛尔 14.4%绵羊毛 3.9%氨纶,81.7% Lyocell 14.4% Sheep Wool 3.9% Spandex,150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"2#,20#",+3元,118.5,123.6,37.1,43.5,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),115.2,120.2,36.1
天丝羊毛系列,一等品,First Grade,6561,天丝羊毛,Tencel Wool,81.7%莱赛尔 14.4%绵羊毛 3.9%氨纶,81.7% Lyocell 14.4% Sheep Wool 3.9% Spandex,150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"9#,10#,11#,12#,13#,14#,17#,21#,22#,23#,24#,25#,26#,27#,29#,30#,31#,36#,38#,40#",+2元,127.0,129.2,36.7,43.5,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,127.0,38.2
天丝羊毛系列,一等品,First Grade,6561,天丝羊毛,Tencel Wool,81.7%莱赛尔 14.4%绵羊毛 3.9%氨纶,81.7% Lyocell 14.4% Sheep Wool 3.9% Spandex,150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"2#,20#",+3元,127.0,130.4,37.1,43.5,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,127.0,38.2
天丝羊毛系列,合格品,Qualified Grade,6563,天丝羊毛,Tencel Wool,81.2%莱赛尔 14.3%绵羊毛 4.5%氨纶/29:78.3%莱赛尔 17.2%绵羊毛 4.5%氨纶,81.2% Lyocell 14.3% Sheep Wool 4.5% Spandex / 29:78.3% Lyocell 17.2% Sheep Wool 4.5% Spandex,150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"9#,10#,11#,12#,13#,14#,17#,21#,22#,23#,29#,30#,31#,36#,38#,40#",+2元,117.4,122.5,36.7,43.5,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,115.2,120.2,36.1
天丝羊毛系列,合格品,Qualified Grade,6563,天丝羊毛,Tencel Wool,81.2%莱赛尔 14.3%绵羊毛 4.5%氨纶/29:78.3%莱赛尔 17.2%绵羊毛 4.5%氨纶,81.2% Lyocell 14.3% Sheep Wool 4.5% Spandex / 29:78.3% Lyocell 17.2% Sheep Wool 4.5% Spandex,150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,44246.0005,+3元,118.5,123.6,37.1,43.5,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),115.2,120.2,36.1
天丝羊毛系列,一等品,First Grade,6563,天丝羊毛,Tencel Wool,81.2%莱赛尔 14.3%绵羊毛 4.5%氨纶/29:78.3%莱赛尔 17.2%绵羊毛 4.5%氨纶,81.2% Lyocell 14.3% Sheep Wool 4.5% Spandex / 29:78.3% Lyocell 17.2% Sheep Wool 4.5% Spandex,150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"9#,10#,11#,12#,13#,14#,17#,21#,22#,23#,29#,30#,31#,36#,38#,40#",+2元,117.4,122.5,36.7,43.5,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,127.0,38.2
天丝羊毛系列,一等品,First Grade,6563,天丝羊毛,Tencel Wool,81.2%莱赛尔 14.3%绵羊毛 4.5%氨纶/29:78.3%莱赛尔 17.2%绵羊毛 4.5%氨纶,81.2% Lyocell 14.3% Sheep Wool 4.5% Spandex / 29:78.3% Lyocell 17.2% Sheep Wool 4.5% Spandex,150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"2#,19#,21#",+3元,127.0,130.4,37.1,43.5,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,127.0,38.2
天丝羊毛系列,合格品,Qualified Grade,6572,阿尔巴斯羊绒,Albas Cashmere,41%莫代尔 40.9%腈纶 9.1%氨纶 4.5%羊绒 4.5%绵羊毛,41% Modal 40.9% Acrylic 9.1% Spandex 4.5% Cashmere 4.5% Sheep Wool,170CM±5CM,170 cm ± 5 cm,160±5%,160 gsm ± 5%,"12#,20#,22#,23#",+2元,160.9,167.8,45.7,54.4,3.68,3.68 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,158.7,165.5,45.0
天丝羊毛系列,合格品,Qualified Grade,6572,阿尔巴斯羊绒,Albas Cashmere,41%莫代尔 40.9%腈纶 9.1%氨纶 4.5%羊绒 4.5%绵羊毛,41% Modal 40.9% Acrylic 9.1% Spandex 4.5% Cashmere 4.5% Sheep Wool,170CM±5CM,170 cm ± 5 cm,160±5%,160 gsm ± 5%,"2#,9#,13#,29#",+3元,162.0,168.9,45.9,54.4,3.68,3.68 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),158.7,165.5,45.0
天丝羊毛系列,一等品,First Grade,6572,阿尔巴斯羊绒,Albas Cashmere,41%莫代尔 40.9%腈纶 9.1%氨纶 4.5%羊绒 4.5%绵羊毛,41% Modal 40.9% Acrylic 9.1% Spandex 4.5% Cashmere 4.5% Sheep Wool,170CM±5CM,170 cm ± 5 cm,160±5%,160 gsm ± 5%,"12#,20#,22#,23#",+2元,160.9,167.8,45.7,54.4,3.68,3.68 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,,,
天丝羊毛系列,一等品,First Grade,6572,阿尔巴斯羊绒,Albas Cashmere,41%莫代尔 40.9%腈纶 9.1%氨纶 4.5%羊绒 4.5%绵羊毛,41% Modal 40.9% Acrylic 9.1% Spandex 4.5% Cashmere 4.5% Sheep Wool,170CM±5CM,170 cm ± 5 cm,160±5%,160 gsm ± 5%,"2#,9#,13#,29#",+3元,162.0,168.9,45.9,54.4,3.68,3.68 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
天丝羊毛系列,合格品,Qualified Grade,9050,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,"40#,41#,45#,46#,47#,50#,59#,64#,66#,71#,75#",+2元,139.1,145.1,32.7,43.5,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,137.0,142.8,32.2
天丝羊毛系列,合格品,Qualified Grade,9050,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,"2#,38#,65#",+3元,140.2,146.3,32.9,43.5,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),137.0,142.8,32.2
天丝羊毛系列,合格品,Qualified Grade,9050,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,39#,+5元,142.4,148.6,33.5,43.5,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,137.0,142.8,32.2
天丝羊毛系列,一等品,First Grade,9050,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,"40#,41#,45#,46#,47#,50#,59#,64#,66#,71#,75#",+2元,149.7,152.0,32.7,43.5,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,149.7,33.7
天丝羊毛系列,一等品,First Grade,9050,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,"2#,38#,65#",+3元,149.7,153.0,32.9,43.5,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,149.7,33.7
天丝羊毛系列,一等品,First Grade,9050,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,150±5%,150 gsm ± 5%,39#,+5元,149.7,155.3,33.5,43.5,4.44,4.44 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,149.7,33.7
天丝羊毛系列,合格品,Qualified Grade,9053,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"40#,41#,45#,46#,50#,59#,64#,66#,71#,75#",+2元,139.1,145.1,43.6,54.4,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,137.0,142.8,42.9
天丝羊毛系列,合格品,Qualified Grade,9053,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"2#,38#,65#",+3元,140.2,146.3,43.9,54.4,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),137.0,142.8,42.9
天丝羊毛系列,合格品,Qualified Grade,9053,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,39#,+5元,142.4,148.6,44.7,54.4,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,137.0,142.8,42.9
天丝羊毛系列,一等品,First Grade,9053,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"40#,41#,45#,46#,50#,59#,64#,66#,71#,75#",+2元,149.7,152.0,43.6,54.4,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,149.7,45.0
天丝羊毛系列,一等品,First Grade,9053,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,"2#,38#,65#",+3元,149.7,153.0,43.9,54.4,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,149.7,45.0
天丝羊毛系列,一等品,First Grade,9053,天丝羊毛1*1,Tencel Wool 1x1 Rib,"66:76.4%莱赛尔 19.1%绵羊毛 4.5%氨纶/37,38:62.5%莱赛尔 17.4%聚酯纤维 15.6%绵羊毛 4.5%氨纶","66:76.4% Lyocell 19.1% Sheep Wool 4.5% Spandex / 37,38:62.5% Lyocell 17.4% Polyester 15.6% Sheep Wool 4.5% Spandex",150CM±5CM,150 cm ± 5 cm,200±5%,200 gsm ± 5%,39#,+5元,149.7,155.3,44.7,54.4,3.33,3.33 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,149.7,45.0
开发款系列,合格品,Qualified Grade,6577,-,Not specified,"5,6,9,4,8,10,7,1,2,3:50%绵羊毛 35%粘纤 15%聚酯纤维","5,6,9,4,8,10,7,1,2,3:50% Sheep Wool 35% Viscose 15% Polyester",165CM±5CM,165 cm ± 5 cm,160±5%,160 gsm ± 5%,"2#,4#",+3元,284.8,297.1,78.4,81.5,3.79,3.79 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/多成分/活性黑（2#）,Stock fabric only/Multiple compositions/Reactive Black(2#),281.5,293.7,77.5
开发款系列,一等品,First Grade,6577,-,Not specified,"5,6,9,4,8,10,7,1,2,3:50%绵羊毛 35%粘纤 15%聚酯纤维","5,6,9,4,8,10,7,1,2,3:50% Sheep Wool 35% Viscose 15% Polyester",165CM±5CM,165 cm ± 5 cm,160±5%,160 gsm ± 5%,"2#,4#",+3元,284.8,297.1,78.4,81.5,3.79,3.79 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/多成分/活性黑（2#）,Stock fabric only/Multiple compositions/Reactive Black(2#),,,
开发款系列,合格品,Qualified Grade,6585,-,Not specified,45%聚酯纤维 39.4%莱赛尔 9.8%绵羊毛 5.8%氨纶,45% Polyester 39.4% Lyocell 9.8% Sheep Wool 5.8% Spandex,160CM±5CM,160 cm ± 5 cm,280±5%,280 gsm ± 5%,"3#,11#,12#,13#,14#",+2元,104.3,108.8,48.8,59.8,2.23,2.23 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,104.3,108.8,48.8
